(13856,13757) 7616 3385 19856 19049 11908 12424 6900 4842 5784 17385 13815 14588 10192 3646 1350 8963 9198 16350 4835 17487 8427 13154 17047 7265 21011 562 5400 166 19167 1409 21407 20704 14592 10672 8878 15507 15076 21291 7330 1776 15904 3115 13703 12415 12839 4040 11271 4118 9068 12328 4353 1569 8533 10406 6816 10850 16696 5630 249 11309 7504 11330 2858 12260 14537 4446 548 10745 22540 1433 20790 14384 7672 3958 8395 8509 19445 20644 355 6021 21279 20625 2294 20848 7140 5711 9574 18297 8692 6129 14145 4034 13005 4104 14963 20 7072 5542 7737 712
(13860,3201) 244 4630 18622 5785 13284 19237 21600 4738 4086 3688 10884 13848 17943 17419 21867 11231 18115 11364 3646 9930 3018 15886 10996 19636 7433 5791 21619 5276 9191 4812 19891 202 7554 22283 20016 3219 15917 2624 11476 15592 2896 7427 16371 123 9718 22222 3449 7066 7391 12081 2488 17276 8250 13896 19786 14665 7872 9510 19940 14715 5749 11417 21194 5193 21000 10317 18156 7566 20838 2953 22194 13451 8926 1289 5119 19123 16162 8953 14689 857 14121 22152 16792 2605 20289 9075 2533 4126 8267 11988 9955 10795 9008 9580 10918 3517 8409 12190 8135 14058
(13878,11172) 6828 16882 8377 11215 15235 4626 6927 9953 431 19621 1995 14125 11654 10373 15392 4233 2147 15055 18432 22044 17716 5997 7677 7612 16459 20248 15164 19496 17642 12963 16419 8144 13644 3976 5393 21896 12522 19925 632 6514 9989 19693 17235 5680 15990 367 1659 10107 18162 17414 2940 9788 11459 13043 13493 11206 10390 20742 1051 13949 1928 4129 22116 12937 16697 15956 17649 20343 9394 15778 3667 21012 21694 10892 20659 1949 21532 18326 2388 8274 106 2675 19889 6541 10250 14719 14832 19747 19597 1522 22057 9736 5569 13516 1775 6714 20716 16288 22217 12800
(13880,2351) 285 20037 6518 6406 7384 13739 14874 4925 21412 11934 11834 2194 21934 11777 12709 15752 909 12107 5434 19739 5059 3271 652 22183 5961 21785 11428 10990 1922 11710 17158 10351 10943 20092 18308 14655 11489 9748 20497 12332 5603 3884 10546 965 21170 2551 16484 6070 6381 1828 12491 19248 15701 19607 2251 3469 7366 15051 19678 12952 22386 52 1334 1936 7841 12284 20927 12149 2535 5992 9664 20158 5972 3600 18009 4145 13441 8801 8014 4842 19963 8535 19705 5092 15537 8028 12943 13569 19330 12303 8728 2897 370 1653 8963 3407 814 14263 11434 5123
(13897,11587) 5709 19070 6158 445 3804 13286 7542 17225 13847 21825 8442 19242 11738 14763 5536 5137 20343 13030 7017 8898 5782 8769 5286 10507 10144 13681 18448 14175 7150 7341 17613 19553 3674 981 15513 14799 9536 18163 18721 13948 7746 9755 19732 20689 15967 2793 12125 3260 102 14042 9609 8961 19058 21569 6458 16476 1783 13629 2783 1501 5880 10143 7049 9190 379 84 1199 17707 1471 19181 16362 11215 7161 6463 16698 20788 10963 5978 5352 2595 21331 9330 22442 7351 2364 1239 22186 1372 11418 13675 12533 20499 18243 12041 4066 7397 10632 20942 10 2006
(13902,1102) 18081 3752 6694 16167 7471 2860 6119 17556 9939 12744 872 2993 1474 5959 18293 15348 19152 3062 4232 17730 4404 3390 709 2685 18930 536 12234 4025 738 846 18953 16411 14259 11440 5624 1970 15780 18315 4498 22153 7182 19083 18471 10954 6067 11877 14456 2722 6585 5555 16047 4707 21859 17436 2368 18337 46 20327 1567 6507 3431 10119 17065 5827 4943 6137 491 4535 11201 17671 8453 21320 15477 10989 11733 21033 9739 10912 5234 20316 1780 11431 21865 20224 19342 22068 20322 13437 17393 13646 18250 11515 11520 1533 19714 17455 13666 22387 22496 541
(13914,1775) 12408 5666 2382 22415 11995 1025 14738 11086 9566 20405 14024 9994 9014 5038 9289 8892 9019 9439 8994 5875 20199 1866 9727 4838 18089 12544 16168 5371 8177 8490 21676 8999 15593 20252 7181 694 19876 10411 789 2763 5970 3412 4771 5523 13743 18 21400 7568 12303 17503 17094 4703 17489 6344 9269 6745 21569 9593 4576 17274 16670 14077 7390 21868 3586 3249 3964 21823 19547 20413 14014 4338 8247 1185 14479 20318 17446 9705 10499 12799 4244 7880 13751 331 16009 11454 18794 7329 13189 1736 15742 582 275 6596 6444 2626 18186 21788 14486 10348
(13915,1775) 7986 6076 938 966 11351 8680 7158 2655 4360 11711 1249 16034 19145 2279 17140 21062 5346 10580 15619 1924 8905 20023 10684 20103 18299 294 8173 15486 17997 21748 19929 2702 20127 15319 10269 2620 8728 17666 17003 15562 12363 3004 11375 5813 13607 827 14430 18801 1274 20447 7870 18793 16921 10883 20512 4433 14262 12255 3813 7757 15997 6776 16092 1734 9341 20136 20225 1281 20458 6769 19515 13160 15121 11211 8767 5237 3687 21421 22341 16700 21736 13985 7564 17881 13105 13604 7842 12808 10138 12243 8332 3397 17121 2459 10054 4216 17282 15652 6346 5477
(13917,881) 7943 7365 7423 9561 348 6921 2772 22159 8028 7811 8390 5140 5191 9793 13109 11856 16442 16906 13357 11981 14114 213 18740 17743 3076 17536 18682 16585 3815 19663 15378 4087 14142 13132 18836 10375 4440 18425 15918 22574 4889 6425 3277 21478 14978 5063 17263 13783 12340 16364 17286 22491 1544 8058 17069 14865 5812 11300 16077 13990 18484 20444 12671 20209 7432 21959 2554 1869 8988 9506 10710 18482 9943 14406 18670 17025 10036 6846 17804 14255 399 4502 16716 7336 5731 7007 2268 5139 14149 13392 9096 802 7427 10823 13172 4256 18518 12531 383 1001
(13918,881) 903 1274 15429 19320 5595 21157 3648 8615 17375 10545 13908 2271 10319 8951 22601 14618 16212 11198 5858 6118 17840 21375 12722 7703 10258 807 16911 9254 8072 13020 6605 15556 14301 12650 6706 12986 20557 8802 3806 21261 5495 11592 11776 14244 11767 3158 16775 16328 6168 5549 12216 3547 22543 15636 4801 13926 19820 6058 221 6918 20158 17843 18794 11691 12871 7993 14877 12328 6931 11373 6799 22593 9414 5873 14396 4175 14415 3604 19371 15335 11217 1858 13329 2120 1367 3751 17326 10080 939 4149 9619 19991 20395 15785 4683 8890 17989 21027 20802 13247
(13927,175) 18592 7356 11639 21060 16585 6642 20094 21848 13241 10826 16197 12369 14851 16573 17370 8175 17452 7315 22595 16123 800 12629 13431 16395 20775 15794 6140 17970 4118 13149 2800 7030 16098 2185 11738 15295 21821 2043 19687 7655 14062 22492 13164 932 15981 12364 5872 18869 15285 21826 21180 17728 9819 2254 693 10547 1304 19922 5593 12915 14286 18932 6049 6875 13542 2357 19617 6942 6333 15744 13093 21694 5124 14613 11244 19691 7262 2238 13392 14174 5912 11859 7845 6019 7513 1908 3454 17745 18678 17692 9516 187 11417 1886 18138 8299 19565 13420 3917 4615
(13935,175) 9692 889 10563 7761 1083 15935 5269 18199 2540 18555 19753 4003 20243 3637 8817 14084 20845 18899 17075 15926 13221 19390 17646 19303 11082 5339 9480 4320 14354 21063 2724 16621 10604 1958 10832 1829 15841 17073 19931 4615 17084 10214 12982 17478 16207 9293 22551 7262 4947 11618 14335 18493 21652 10808 13116 12998 11594 2905 16960 16237 20691 19147 15421 4742 9563 5130 10410 21359 20673 12389 2046 4641 15226 9082 11363 19344 19894 6417 20583 20777 7628 1383 22384 1575 17441 4605 5223 15282 7330 5254 17836 8499 295 7546 18890 1119 15340 15450 9003 10915
(13939,14925) 19115 7081 9048 228 15147 8026 20692 17025 14138 6808 9385 3398 8159 12454 7074 1606 12956 7787 14956 5505 21853 17859 1541 579 21641 17195 6629 790 19909 14644 19899 14374 17547 19949 14929 3161 10566 11010 18356 12996 22525 11222 6992 11836 1835 7651 11751 2374 6144 19206 16147 12190 18082 22448 2211 14819 5367 5984 12451 16044 9811 16275 10875 20467 11585 1685 9863 9817 12961 1405 10399 9632 4279 15842 17653 6165 7694 11389 12572 15308 11628 15106 17257 11833 4510 2581 10912 5226 6858 10269 20804 8741 769 4946 66 6389 4718 5923 9133 11237
(13946,337) 10926 11669 16717 16600 22492 8469 7341 3696 19284 4687 21441 13365 109 1869 9394 22490 11720 21598 3292 748 21471 9382 7343 12474 15235 20616 8724 7033 19570 4708 10803 17656 19647 5056 15922 536 19552 17525 18250 12629 21139 7426 11994 5921 16770 3135 15702 5746 18842 19180 4938 22606 3167 12943 3120 14853 22444 2721 5158 8393 15262 8602 3777 15811 7533 13680 21779 4445 6250 10983 6331 17611 10612 4624 20033 12839 8728 3452 17627 13130 19417 11936 20660 10545 10641 799 14695 13658 1198 7213 5391 1336 7821 4998 17325 753 16649 18994 18765 19578
(13972,1168) 14275 8846 3064 13577 5840 21858 20879 22527 8600 8507 19575 6364 19807 16106 20815 6187 15852 8713 5464 6534 7413 3152 14006 683 6435 4228 1334 5000 11719 5477 12973 78 16796 12040 9998 19468 2594 9321 13025 2631 5327 15004 7591 2334 21378 20991 2604 2966 16478 15141 11577 20377 7066 4660 2023 14049 10438 15000 9285 3463 4770 14195 3390 22089 9789 12066 20324 6436 11059 18622 7012 2788 18427 17852 15719 21053 12770 1241 16099 6258 16596 21395 18775 17269 6406 10355 8050 10862 20489 21885 19747 14369 16896 8228 2428 8868 5265 12749 19447 2891
(13991,1168) 5689 8062 5498 11858 12442 10195 4974 1860 10506 18174 341 11259 9635 22004 8469 21859 3524 295 20085 5466 10850 7871 19166 6388 22332 17169 13789 2198 18634 16926 3810 7371 8924 19840 11841 21327 2264 601 1601 6383 14486 1541 17493 12408 18426 8777 22539 22455 2166 19858 1894 18906 9120 4893 12674 22354 5651 18657 14069 15879 10639 9614 984 8360 21932 17644 12943 13254 15742 6096 19761 17783 19399 12242 16918 17432 17693 6716 3061 7025 1846 9885 17971 19326 7015 16132 17731 19842 4010 13396 19544 3709 8970 20430 21862 14116 7232 1414 6608 11950
(13994,1168) 15269 5313 3158 17403 8846 1140 7172 7150 9623 14155 14953 5159 15717 16523 5373 12565 10307 9928 6205 21609 9277 9568 15681 156 8300 8362 18788 9332 13982 21749 18379 5337 15590 21466 9996 15258 22218 20601 13125 12472 8318 19012 6526 20184 9130 2881 17233 5589 16899 1674 5029 7365 9187 18618 5408 20895 666 21396 13926 10879 11349 17257 1575 10515 14447 14611 21834 8976 8451 7442 10776 8544 20266 10415 5642 11798 2712 13574 8469 18695 20474 18238 15360 1661 15247 17599 19006 6969 17851 15541 17696 2413 15042 10856 2640 20940 3239 5354 18524 19232
(14009,4653) 5865 12533 2361 5878 9413 4189 4710 12938 5025 11922 18485 18619 13255 17098 17891 1738 14697 5325 18325 9682 13180 10661 14842 4551 10347 9527 10644 21581 51 5488 5590 15865 11621 17680 21376 7452 14877 3157 5711 11296 22583 20069 6807 16943 16432 14341 6272 22314 4260 1618 390 10489 19717 16575 4017 12155 18031 19416 10631 9623 4381 8134 10709 1982 20896 21847 12933 10605 10443 17405 16941 16545 12949 2157 17910 19056 14878 21488 16659 16252 2928 19530 17441 13625 16527 19189 2136 17013 2526 22366 18851 6342 3988 6078 8568 21415 6801 16625 16550 15565
(14013,4653) 4809 623 2202 15632 11967 17979 5340 5438 7731 16500 1157 9687 5904 3062 1026 20789 10706 15538 3685 2996 9308 609 14252 9221 1868 11568 8780 3356 11834 15129 2214 509 2530 13385 18111 3709 13947 8830 304 3792 1361 20112 18121 12636 18491 13809 3105 822 9614 11510 14388 19153 10360 20651 13875 12042 15040 19147 2608 18649 19165 7187 936 5203 1692 21523 2335 532 10903 18989 8765 14455 19175 13119 15315 18030 16252 10940 9322 1240 12463 9366 14997 2385 18970 15775 7155 18955 1147 713 22235 7701 11631 11785 18643 11256 14105 18040 6192 2680
(14021,933) 10047 22433 14515 9143 9019 8590 11304 16438 2878 9282 17358 772 12322 12069 11441 19435 12532 219 5757 21207 21850 6996 21105 3245 13655 18878 4141 9918 15313 17013 7908 10737 8510 15583 6772 8623 922 6145 13437 5692 11977 739 12619 15354 4750 8598 6848 21536 292 812 13624 17086 21681 22547 12491 8462 3485 5276 10942 11837 1631 18403 18422 17783 4448 5463 18823 21342 6817 3375 18181 11510 12026 21191 13327 18105 20801 17094 4706 3697 16048 3515 13657 9082 4095 21485 19679 9465 6861 422 7199 13787 6377 5886 5306 21711 2998 14250 19509 13311
(14038,1101) 7019 16432 13956 1782 12204 15001 16067 5721 1980 10367 972 4680 8839 503 12484 6778 12910 11952 3587 13058 12277 8094 8511 20532 13418 13500 13873 19444 19662 12386 15160 114 6 20166 20907 9885 9721 17167 5782 331 6584 21867 19893 499 12995 19624 7552 12878 5631 10920 19845 6010 19287 2567 11102 14527 16663 18799 7360 8947 3950 13505 5259 18450 12548 16290 6877 9287 6886 213 6042 3717 21135 18967 20727 14010 20656 5432 14498 11951 19718 4811 1701 10749 11701 7219 19415 9574 3362 20462 539 18797 2630 7529 17027 17773 21764 11203 4256 17272
(14043,1101) 16863 11936 5651 6767 6721 9414 22083 1677 6101 11212 3067 9297 2901 17944 12709 13731 12654 20259 18366 5877 9835 12056 7251 5883 2895 21301 2976 11762 16885 6432 14909 12384 10544 17654 20410 13456 21716 710 17187 14032 7775 8062 11567 4514 7949 10412 14517 20756 8925 20947 13895 16934 2460 4158 13693 445 20790 4480 10378 1452 1422 7995 15303 3992 15976 19060 14667 9696 4578 4922 14271 20332 19354 10341 3743 18220 21031 2446 12832 21135 4474 16471 9539 6648 475 1603 16328 14910 3098 8301 10158 877 12538 11551 21571 14593 7460 15146 5725 14192
(14054,2099) 17516 16664 13992 1834 10608 11776 14954 7445 15720 21984 14595 10562 7464 18477 9234 21676 9193 6753 610 11765 7600 15585 17790 487 9038 13554 7804 18154 4165 15924 11282 22347 22532 18410 7489 1350 12789 1464 15057 7897 13858 895 15302 18665 20875 7389 7394 22414 20835 1469 8339 16198 2639 7609 11193 2739 4561 15608 268 6287 9217 1754 8154 14317 12939 907 17823 21484 329 19513 8775 12870 18442 4115 6648 19192 11458 11188 21503 20905 3951 9329 9071 6456 3451 11215 20443 9146 2165 7544 12386 15874 18057 11238 12128 1303 20954 5088 20385 5407
(14057,2241) 10218 13215 7219 14818 17013 5314 20244 9378 3798 9687 2625 8015 3171 7425 15404 8857 15679 8225 18431 13552 16961 5005 20444 1840 4924 7978 8634 2985 5379 1392 6075 3244 9837 17288 5001 12248 22273 22453 11814 4127 8685 13872 793 4113 22043 6053 4309 4818 18910 12666 11765 7035 20414 20007 5505 6566 6329 15694 21448 15210 10278 16699 4995 6385 5382 5569 13744 1583 1635 11133 8351 9864 19778 10744 21744 1469 12716 2211 17065 5302 1581 15070 19676 1739 14307 3605 15657 16773 17578 3001 4108 7804 821 2216 485 8731 12524 13205 20605 4320
(14081,2226) 3248 21035 10062 10743 4829 9210 2478 22275 7548 1200 13827 8578 4581 14087 9132 18964 1357 8211 16878 16850 2454 8144 5621 2376 21956 7074 10738 18924 11124 20335 13579 17455 22124 11013 4052 6667 17978 17060 13961 13373 13507 996 12613 6265 192 9984 12680 14049 21499 12616 4076 8770 6943 14515 10815 19850 2266 14853 16000 7108 14645 18165 19557 5828 20637 11768 14711 21278 8942 17299 2163 20631 18544 21803 21766 18458 17552 4218 9363 22082 7838 1135 21347 8286 1979 6080 1589 1799 12961 3110 6511 13849 9226 16858 526 6668 9252 5860 2394 17486
(14091,1647) 17225 13426 12266 16430 21595 3679 19931 2040 2205 9055 7933 2649 2729 3321 7178 6114 5646 10458 20423 6579 7501 13180 20137 11588 2233 19334 1956 2467 20806 3288 13716 20409 9162 20658 2927 10111 7366 9056 3286 19454 518 15456 12941 912 1441 6276 6593 18770 10786 12339 16707 14330 7490 13907 12018 7077 13620 21502 17659 13002 2234 8255 18705 10413 9208 12882 5364 8538 21865 7358 11573 9971 618 18105 20501 12182 9228 13059 3739 22247 18355 6107 2815 1363 1564 14556 13092 14896 13863 11540 22340 11153 17990 10410 21691 7758 8708 11476 10190 17938
(14094,1647) 18300 12974 20594 3526 10540 22232 19093 22055 1736 14543 17474 14820 2209 8600 1523 6809 8493 17447 7993 12677 11967 2088 6849 20273 16038 9348 3776 20399 8560 14085 21675 20656 7668 11260 20587 20096 16446 2488 22030 17951 7161 11492 15686 5915 14275 5763 18403 12893 658 16207 18397 4898 14012 19730 9421 5788 17123 21344 12286 3628 11950 2625 17632 15719 12946 13417 14515 18604 8968 11809 13242 14048 16196 17999 8915 8193 4939 5512 10033 8978 4611 242 9890 17639 21318 5783 2221 13114 9841 12530 12552 15874 22538 11510 20678 10050 3560 11088 13788 14621
(14096,1647) 4368 6140 11438 20465 2013 3337 17068 9809 13097 17843 18632 13338 11301 4876 21283 21194 14489 13596 13744 16330 19600 9947 11760 8081 11718 10577 6925 6011 20799 20307 1047 1359 20488 10817 11631 11975 8308 6926 14091 3024 2496 12484 19715 9626 16780 11095 8723 14831 14122 2200 7781 656 15398 8396 10634 2956 2525 13209 14661 11061 16258 20308 7118 10329 4913 3812 10070 798 21839 1244 11022 6155 2717 9361 16548 6216 2674 22092 3881 13144 6439 12052 19551 18206 18415 9638 14371 21308 12919 6243 18843 13921 5025 13658 11825 18698 18440 7313 6035 13958
(14101,1647) 6908 16324 21221 3253 20095 7778 7774 21727 7195 19659 1786 16651 21970 4953 19584 6130 8051 13720 14047 3149 11458 3185 1145 21664 12838 10843 15942 20047 2129 15226 25 4591 4613 17704 21527 20672 5326 12577 11552 12068 19399 13412 6043 7793 15001 20316 15446 2435 6242 7285 21572 10217 18338 9625 569 19650 2968 1281 3571 2870 15733 9106 1374 17014 5616 17782 13641 19224 8073 10459 16537 17658 6998 14044 2900 16575 9853 9665 18102 17095 3044 14446 20758 11864 10730 3975 13755 6713 18671 9482 16614 21461 10525 4544 2444 9648 21951 2794 3767 21184
(14128,901) 7705 2111 5997 16394 824 7443 6531 9989 537 13970 8720 11727 172 16793 550 5819 10561 9427 14747 19222 3650 1543 2685 3347 262 18294 9262 15719 1056 21946 18947 471 14586 8357 3895 19115 1784 3825 18071 11914 19022 20497 10154 62 7219 21157 20726 10911 3814 4453 2683 8564 20863 14762 11515 20958 17559 22598 10122 10628 5125 30 11655 7215 22546 5161 16696 17159 5102 19085 20002 12424 14585 6595 22370 14712 14876 10405 14407 8277 2360 684 767 12723 20812 15995 20937 21822 17790 5471 9084 14725 489 10339 15993 16812 14344 10951 13197 2829
(14132,901) 2068 9117 1608 20805 17306 19811 5488 5976 19979 8491 5723 13340 15655 3450 5300 12227 7866 8502 16883 20672 12980 16764 4976 5728 17861 5261 9902 21339 1393 1835 14289 5052 14600 16245 12530 2750 19733 11629 1369 2792 2613 5719 21300 21216 20782 7473 19135 3625 22322 13169 4829 18339 18830 10000 10890 16261 4040 19704 7968 17091 16964 7272 9487 11587 21629 15955 9390 10302 21653 8135 7773 18308 20611 19416 22542 5883 3710 17298 4733 8892 19516 10664 17960 8664 3323 3055 21179 21287 21840 13457 15582 7687 1478 16207 12351 14965 13077 97 9378 14723
(14136,901) 16806 15978 21584 14244 8 5218 3876 8768 10854 8080 10783 18149 5740 9394 2766 10081 21100 3393 18519 18142 1263 18365 9495 18275 16340 19803 19655 15927 14054 20012 21656 21568 15983 18517 22107 15285 15794 3325 11538 10158 3830 13572 4272 18640 19011 20128 22050 21065 6105 12158 4646 9972 16699 8397 20395 2175 2799 20405 22146 22601 12231 1231 5194 14130 18849 18547 121 22470 1813 3425 17182 3432 884 402 15543 7907 1499 11610 22273 7759 19195 18134 21094 20627 12144 14187 4774 11799 6285 7807 15199 435 17295 4901 14618 2636 7142 19263 261 9623
(14151,11710) 8536 11174 18635 21469 20266 2546 10345 8859 5251 3847 11882 22577 7649 19991 10735 14110 17690 15376 11852 16164 19616 11686 17234 9079 8850 6309 14910 5130 7829 11754 14193 5570 18819 7166 19852 9854 4423 21157 13646 6433 2600 7278 15751 7724 10080 12705 1242 4655 7121 16896 15567 569 16143 15228 5914 11714 5333 15367 19668 11474 6734 12816 4086 22390 21476 5136 374 5513 5832 20675 16743 17171 13164 6840 17349 10792 145 12478 19027 6183 14523 16917 3152 15218 3484 7486 19947 2183 15615 14413 17146 4842 1388 21731 9325 199 20433 11084 8044 4681
(14160,1798) 18931 713 11226 1735 20055 11368 14020 13742 1760 9481 1609 8785 3898 543 2654 585 11189 1213 699 7941 20886 22383 22304 6542 17731 7011 19265 18940 17959 6758 10043 470 2858 19879 20646 7734 3959 16343 16112 3715 4751 9463 11805 22119 21689 5394 19845 6950 18030 1045 21362 21715 7537 18614 14172 15488 4925 4693 1944 14391 15803 6896 20566 6364 21005 20663 18002 19915 8992 20089 851 11704 4024 17285 19977 14626 7440 13577 16191 14370 12380 10220 20892 3101 12145 2924 1268 10330 518 56 15975 8553 22030 12799 3086 7716 22320 7063 17002 14139
(14161,1798) 60 20547 17742 18604 6709 16092 3798 13354 8658 17699 13112 2994 11936 12537 1053 10019 7029 12204 1153 17265 15769 14002 239 16068 18438 16796 17275 10047 13998 12123 18280 16670 4870 19304 8488 17180 8362 12623 1881 22486 19811 14562 19748 1286 4015 7290 13294 1403 2437 13539 21954 3143 21190 8419 19309 13225 10242 11771 6756 22357 14723 15804 22349 6427 15171 20651 20505 22057 16224 13441 22052 6493 18467 14417 19531 3927 5717 16566 14267 8503 10264 10676 5917 21966 476 3886 2185 4585 19395 17177 19026 595 14245 20298 3166 22452 18968 932 14310 16619
(14166,1798) 3317 19427 7277 8366 18739 19620 8761 5184 21685 7479 12456 20696 9618 11641 19925 14845 19757 7305 19766 5219 5579 13734 17092 11816 16577 5312 13616 4868 16341 19483 1034 6132 15420 13084 1265 11353 1328 3059 6514 7207 15178 20001 12395 15572 16936 12375 10398 12495 3447 1336 8476 22401 3392 2626 21845 11080 18799 15406 1890 4316 15715 9233 18681 17526 7983 730 8466 5985 4720 2898 14751 21814 17683 17022 7269 1563 18552 21910 10647 4090 17067 9813 5828 22506 19683 5341 514 6778 17512 14748 6206 21603 15036 22041 12795 4218 11186 3288 5077 10761
(14169,2752) 17159 10636 5018 543 19374 8072 15653 15345 18932 7147 3130 8585 19010 6382 6160 7671 13504 18578 17220 1719 22208 7829 1152 10860 16385 9123 5696 12639 1824 15618 3979 11699 4952 6360 748 1683 15807 12111 14605 3416 65 17141 16667 18823 14824 7462 8798 1664 17544 11988 3845 8807 330 3695 2342 21185 18253 18206 9771 22209 2932 2601 20863 15402 4646 21158 6484 11332 11728 12065 13000 10659 21168 2666 2493 7030 380 2127 6945 14530 11962 7251 18705 8941 13881 11166 10634 15987 5194 7934 17101 8767 4096 5437 16959 20967 8342 15195 4461 15972
(14182,5860) 6711 16410 13933 20402 18235 16089 3567 1866 19707 8893 5498 11279 2542 14550 10891 9618 15008 9562 5353 13093 3807 2884 282 18425 17862 5217 9614 9608 10314 7902 14185 21167 801 7184 10939 14203 15507 4870 4086 13504 3309 7727 12901 16130 10061 1286 1684 5551 1694 14326 624 2063 5403 16463 8002 15502 16607 13126 18614 2881 5131 2714 15276 2680 29 5976 4515 13993 13935 15846 6487 20977 21990 8382 7454 5627 20687 3816 21157 2601 1796 6231 17932 427 20998 12528 19804 22077 5455 15943 15305 5974 8357 15923 8955 4949 19955 20393 19998 3287
(14194,2790) 379 6528 14537 3108 22116 10386 8533 6927 19116 4247 13968 507 7785 13313 11507 3437 10369 5662 13197 21625 17098 16126 12841 1176 17573 15733 13198 18176 10117 1926 4693 3937 4275 6136 20593 20971 15437 10170 5364 21562 18490 409 7264 13196 19817 21618 8141 1011 20468 13882 18654 6954 16900 10238 14743 18448 8150 7936 7600 17703 22370 15544 7522 18565 19849 15559 2185 17660 21602 17039 2528 17524 462 487 3958 21380 6946 2762 15527 11781 1440 20325 16390 16187 9036 4985 20862 10444 20447 9058 10684 10332 16535 11808 22572 13777 21944 5640 8996 13181
(14196,9278) 11680 17768 7462 2533 4959 2707 6468 10386 14111 12717 16500 3537 7423 19595 21824 13517 6060 1895 3757 11912 3687 6494 20253 12596 12206 971 10267 11578 16295 13630 11033 13401 6605 16578 5571 8489 6121 4469 15767 12801 3342 1154 2925 16050 8036 20938 714 347 18488 21598 4433 20391 21217 3250 21659 21368 17544 4616 13996 17732 13183 10243 11314 17396 17177 17059 2981 20435 3244 3809 15266 16371 455 7787 13745 13334 2518 14408 4329 8461 6977 17091 4693 16615 1446 20339 3343 22015 21099 15609 13956 1146 5801 10314 19582 2957 6694 3280 5904 7570
(14214,2088) 19747 1312 713 11061 6806 4241 7659 2343 2034 18301 13180 15322 11962 16893 10079 3376 17214 630 18974 5012 14990 12917 12260 13418 18513 11099 19264 2223 13487 4882 19419 5052 18643 4790 21586 2754 9480 3180 8014 16562 21967 7134 7399 18625 2235 15588 14832 7608 4960 1695 3500 6442 22420 21705 11636 15841 3978 13232 5537 1726 12142 18965 7933 3102 21969 5500 14922 21678 19588 18124 4295 18294 17906 10955 17528 1070 19232 6543 10883 12912 15794 8618 156 248 17322 12163 188 2274 19890 5483 5665 16719 9067 11970 22182 18830 10237 12895 8535 15773
(14221,174) 4112 7170 16141 9792 10357 16471 3154 13536 15341 14626 769 2869 6852 4604 2158 21378 2864 4464 13008 11107 17724 18371 16518 10454 22097 18303 6361 8179 690 8563 16527 12880 12134 11882 3042 6446 11803 4529 18297 10791 17123 2987 19838 18882 97 21270 7611 4310 7504 6329 20288 4101 17197 13786 3587 21567 9518 3527 12857 5324 13291 8680 19873 20833 1178 13022 8982 14264 7600 3799 5432 6395 1557 12396 17817 2723 1695 11238 1710 22384 7266 16038 19283 22000 8740 11549 7269 13318 19125 7501 9057 4096 18444 21464 3479 955 63 4176 6315 11723
(14264,13935) 22332 12530 3221 7850 12345 13739 827 17528 16862 6335 7671 7922 12053 2713 21989 15231 16476 4328 18049 2239 18582 22252 19646 12169 9600 6099 5423 1359 2480 6502 2537 21595 2342 2031 10250 11267 7099 16253 21453 21383 4926 22571 17948 6646 17338 11106 8684 17092 9152 21399 7338 2671 21685 17931 17862 20338 849 920 21828 20234 16863 10204 15902 22098 8060 13848 6191 18237 7602 18492 145 4970 16505 17810 8537 14259 20696 15031 21104 11528 21910 1005 22217 13390 6091 10605 882 7729 7904 17763 4673 7394 12944 18941 21069 4100 17917 4844 14264 19386
(14282,439) 9392 10331 19170 21658 3312 736 13384 2190 12934 10985 3908 9335 5171 16604 3150 7881 12784 14033 5266 20241 16638 19330 20204 14262 17304 12782 15715 444 8095 11320 295 4662 11270 14204 22360 8752 257 4014 6542 13539 18341 7448 13929 3560 2935 14907 14571 4175 18330 12269 13933 12139 898 1770 10467 10877 3618 5067 15459 9212 2951 11950 15998 20351 4022 13660 20704 16859 1577 1904 19186 5509 4110 12659 6976 9889 5090 2758 5377 7368 5074 8983 22533 15713 16371 8701 12928 5307 8597 7159 6393 21126 9927 1087 7221 21636 11274 11730 8206 12651
(14284,12935) 5879 17929 17378 21039 16031 18338 18434 17301 16504 15239 17791 7602 6232 9369 18273 10599 20425 4550 19521 1023 14687 8474 19660 21596 10663 2033 21796 12884 12997 5935 17302 10427 7728 20515 12914 1947 5691 22458 20007 18721 4315 15560 6931 11763 6770 3659 14096 16235 14356 4951 1447 14998 21727 6148 9148 8833 22295 2655 3595 18109 21468 3865 1845 2122 12089 9161 2990 7123 3455 21647 11317 16211 8016 1095 3927 9547 12076 508 17241 3403 15286 4133 1184 12960 20953 5868 1360 19005 12097 2943 12 4742 12690 7289 21008 9820 5108 12853 3726 2833
(14292,2095) 1247 18581 16556 4336 3945 3883 20503 6011 8236 2658 10782 2961 12568 6195 10886 21662 2792 20120 6182 20808 10412 8260 22543 4489 1288 14563 1070 18795 637 8255 8888 20555 17297 2515 12532 21182 5311 21072 3932 3619 15621 22406 14073 15641 11198 5329 10316 9676 11005 18027 15302 12779 19424 13120 11053 18759 8664 16671 22372 9220 5753 22561 16984 22416 12166 21272 1121 20707 14440 10080 18907 22363 2529 4715 2444 17600 15010 7342 1841 18423 12957 12328 8522 11182 12438 19144 17238 12928 15031 5798 6695 10437 254 12536 20969 22409 7607 17533 5536 11864
